=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-9-19_20-5-48
====================================================================================
20:5:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10492.443359, 6.000000, 2313.229736>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10492.443359, 5.999979, 2313.229736>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10493.273438, 5.999992, 2313.695068>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10495.638672, 5.999954, 2315.020752>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10495.647461, 6.000042, 2315.026367>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10496.580078, 6.000090, 2315.562744>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10498.840820, 5.999877, 2316.837646>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10498.851563, 5.999883, 2316.907959>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10498.843750, 5.999927, 2317.038574>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10500.403320, 5.999998, 2318.054199>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10502.029297, 5.999994, 2319.147949>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10502.927734, 6.000010, 2319.849609>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10503.558594, 6.000007, 2320.259033>)
20:12:14 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10505.072266, 6.000010, 2321.335693>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10506.072266, 6.000001, 2322.067871>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10506.056641, 6.000001, 2322.259277>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10507.460938, 5.999985, 2323.683838>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10508.741211, 6.000001, 2325.124268>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10508.973633, 6.000002, 2325.534424>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10509.796875, 6.000005, 2326.474854>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10510.274414, 6.000002, 2327.024414>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10511.091797, 5.999964, 2328.053467>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10511.773438, 5.999955, 2328.886963>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10512.577148, 5.999949, 2329.836914>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10512.993164, 6.000058, 2330.482422>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10512.948242, 5.999996, 2330.713379>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10513.336914, 6.000054, 2331.682861>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10514.660156, 6.000003, 2332.249023>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10514.675781, 5.999990, 2332.396240>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10514.233398, 6.000001, 2333.867432>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10514.831055, 5.999979, 2335.725586>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10515.687500, 5.999997, 2336.493896>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10515.688477, 5.999997, 2336.493652>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10516.046875, 6.000015, 2337.977783>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10516.715820, 5.999999, 2340.738525>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10516.781250, 5.999999, 2341.010742>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10517.080078, 5.999998, 2342.253662>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10517.080078, 5.999999, 2342.253418>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10517.253906, 5.999999, 2342.972900>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10517.870117, 5.999997, 2345.509766>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10518.113281, 6.000006, 2346.529541>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10518.113281, 6.000012, 2346.529541>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10518.113281, 6.000000, 2346.529297>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10518.279297, 6.000020, 2347.206299>)
20:12:15 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10519.156250, 5.999990, 2350.770752>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10519.177734, 6.000001, 2350.768066>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10519.312500, 6.000009, 2350.758545>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10519.582031, 6.000000, 2350.634277>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10521.358398, 6.000037, 2353.546143>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10521.954102, 5.999989, 2353.451904>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10522.262695, 5.999972, 2353.131104>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10524.279297, 5.999997, 2355.530762>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10524.851563, 5.999998, 2355.632324>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10525.083984, 6.000002, 2355.582764>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10526.341797, 6.000005, 2356.700195>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10527.412109, 6.000006, 2357.657227>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10527.757813, 6.000007, 2357.679688>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10528.215820, 6.000012, 2357.709229>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10528.216797, 6.000013, 2357.709229>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10529.007813, 5.999996, 2358.413818>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10530.544922, 5.999993, 2359.783691>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10530.849609, 6.000028, 2359.803467>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10531.593750, 5.999974, 2360.053711>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10532.140625, 5.999947, 2360.540039>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10532.724609, 6.000031, 2361.060059>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10532.890625, 6.465108, 2361.280029>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10534.085938, 5.999996, 2362.015137>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10534.725586, 6.000120, 2362.179932>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10535.725586, 6.000004, 2363.007813>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10537.226563, 5.999999, 2364.251465>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10537.886719, 5.999993, 2364.606201>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10538.836914, 6.000025, 2365.117188>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10539.818359, 5.999991, 2365.843750>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10541.019531, 5.999988, 2366.732666>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10542.023438, 5.999996, 2367.375732>)
20:12:16 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10542.951172, 6.000000, 2367.970215>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10542.951172, 6.000000, 2367.970215>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10542.951172, 6.000000, 2367.970215>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10546.062500, 6.000000, 2370.079834>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10546.062500, 6.000000, 2370.079834>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10546.062500, 6.000000, 2370.079834>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10547.056641, 5.999999, 2370.754150>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10549.173828, 6.000000, 2372.189453>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10549.181641, 6.000000, 2372.195313>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10550.108398, 5.999989, 2372.790283>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10552.317383, 6.000013, 2374.158203>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10552.583008, 5.999998, 2374.165771>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10553.300781, 6.000007, 2374.495850>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10553.602539, 5.999987, 2374.611816>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10553.607422, 6.000028, 2374.603027>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10556.426758, 5.999991, 2376.107422>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10556.776367, 5.999925, 2376.293945>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10557.101563, 5.999908, 2376.424805>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10557.213867, 6.000095, 2376.483887>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10559.957031, 6.000014, 2377.936768>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10560.275391, 5.999999, 2378.106934>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10560.968750, 5.999997, 2378.464355>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10563.432617, 5.999990, 2379.734863>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10563.432617, 5.999990, 2379.734863>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10563.876953, 5.999988, 2379.967773>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10565.125977, 5.999993, 2380.615723>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10566.908203, 6.000011, 2381.532959>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10566.908203, 6.000011, 2381.532959>)
20:12:17 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10567.845703, 6.000001, 2382.017822>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10570.383789, 6.000031, 2383.331055>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10570.383789, 6.000031, 2383.331055>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10570.383789, 6.000031, 2383.331055>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10570.459961, 6.000051, 2383.370605>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10571.753906, 6.000000, 2384.042725>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10573.916992, 5.994059, 2385.165283>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10573.893555, 5.994587, 2385.150391>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10573.893555, 5.994587, 2385.150391>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10573.967773, 5.993188, 2385.189209>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10577.120117, 5.999993, 2386.818359>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10577.358398, 5.999993, 2386.942139>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10577.358398, 5.999992, 2386.942139>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10580.464844, 5.999990, 2388.548828>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10580.844727, 6.000005, 2388.747803>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10580.857422, 6.000015, 2388.754883>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10580.857422, 6.000015, 2388.754883>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10584.249023, 6.000027, 2390.509277>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10584.320313, 5.999997, 2390.545898>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10584.320313, 5.999997, 2390.545898>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10584.356445, 5.999999, 2390.567139>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10584.356445, 5.999952, 2390.567627>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10587.795898, 6.000028, 2392.343994>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10587.795898, 6.000027, 2392.343994>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10587.795898, 6.000027, 2392.343994>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10587.795898, 6.000027, 2392.343994>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10587.795898, 6.000027, 2392.343994>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10591.130859, 5.999996, 2394.069580>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10591.271484, 5.999996, 2394.142090>)
20:12:18 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10592.170898, 5.999993, 2394.607422>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10594.606445, 6.000007, 2395.867676>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10594.672852, 5.999990, 2395.902588>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10595.202148, 5.999986, 2396.178223>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10595.669922, 5.999991, 2396.420410>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10597.212891, 6.000008, 2397.217041>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10598.136719, 6.000018, 2397.695557>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10598.467773, 6.000007, 2397.869629>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10598.944336, 6.000027, 2398.116699>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10599.168945, 6.000049, 2398.233154>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10600.327148, 5.999914, 2398.832275>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10601.982422, 6.000119, 2399.689209>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10602.973633, 6.000001, 2400.202393>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10603.802734, 6.000003, 2400.630127>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10603.802734, 6.000002, 2400.630127>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10604.357422, 5.999996, 2400.917480>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10606.449219, 5.999996, 2402.000488>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10606.687500, 5.999995, 2402.124268>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10607.301758, 5.999994, 2402.443115>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10607.747070, 5.999991, 2402.672852>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10609.924805, 6.000006, 2403.798584>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10610.160156, 6.000013, 2403.921875>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10610.800781, 6.000000, 2404.255859>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10611.372070, 6.000016, 2404.550293>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10613.400391, 5.999996, 2405.596680>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10613.400391, 5.999997, 2405.596680>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10613.899414, 5.999972, 2405.857178>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10614.871094, 6.000048, 2406.363037>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10615.391602, 5.999990, 2406.631104>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10616.875977, 6.000015, 2407.394775>)
20:12:19 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10617.272461, 6.000001, 2407.601318>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10618.806641, 5.999998, 2408.397949>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10620.351563, 5.999998, 2409.192871>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10620.351563, 5.999999, 2409.192871>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10620.742188, 5.999998, 2409.395996>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10622.305664, 5.999993, 2410.210938>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10622.625000, 5.999992, 2410.374512>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10623.910156, 5.999988, 2411.034424>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10624.594727, 6.000013, 2411.391602>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10626.100586, 5.999986, 2412.172607>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10626.100586, 5.999985, 2412.172607>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10626.100586, 5.999985, 2412.172607>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10626.279297, 5.999982, 2412.264893>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10628.345703, 5.999983, 2413.334473>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10629.581055, 5.999998, 2413.973877>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10629.625977, 6.000004, 2413.999268>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10630.002930, 6.000051, 2414.193359>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10631.821289, 5.999999, 2415.132568>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10631.821289, 5.999999, 2415.132568>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10631.846680, 6.000002, 2415.145508>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10633.075195, 6.000004, 2415.783691>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10635.186523, 6.000000, 2416.876221>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10635.320313, 6.000000, 2416.945557>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10635.342773, 5.999999, 2416.957031>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10635.345703, 5.999999, 2416.958496>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10638.261719, 5.999990, 2418.467041>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10638.818359, 5.999989, 2418.755127>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10641.123047, 5.999988, 2419.947510>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10641.737305, 5.999980, 2420.265137>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10641.737305, 5.999980, 2420.265137>)
20:12:20 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10644.425781, 6.000016, 2421.656250>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10645.237305, 5.999897, 2422.078125>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10645.237305, 5.999897, 2422.078125>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10646.514648, 5.999999, 2422.738037>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10647.901367, 6.000000, 2423.454346>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10647.901367, 6.000000, 2423.454346>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10648.619141, 5.999993, 2423.829590>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10648.736328, 5.999991, 2423.890869>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10652.094727, 5.999994, 2425.627686>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10652.094727, 5.999994, 2425.627686>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10652.094727, 5.999994, 2425.627686>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10654.157227, 5.999987, 2426.696289>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10655.593750, 5.999994, 2427.440430>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10655.593750, 5.999995, 2427.440430>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10656.933594, 6.000014, 2428.134521>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10657.656250, 6.000005, 2428.509033>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10658.905273, 6.000045, 2429.156250>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10660.409180, 5.999875, 2429.932617>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10660.409180, 5.999875, 2429.932617>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10660.409180, 5.999875, 2429.932861>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10660.442383, 5.999902, 2429.948975>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10663.899414, 6.000009, 2431.617432>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10663.873047, 5.999986, 2431.463867>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10663.979492, 5.999990, 2431.296143>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10664.010742, 6.000012, 2431.214844>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10665.249023, 6.000331, 2431.662598>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10667.644531, 6.003522, 2432.288574>)
20:12:21 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10667.817383, 6.003758, 2431.653076>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10668.786133, 6.005047, 2431.233887>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10668.997070, 6.005331, 2430.848877>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10671.267578, 6.008354, 2430.660645>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10672.500977, 6.010216, 2430.161621>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10672.659180, 6.009998, 2430.031250>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10672.659180, 6.009953, 2430.013184>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10672.806641, 6.009961, 2429.970703>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10674.491211, 6.830893, 2429.385010>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10676.547852, 6.008405, 2428.806885>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10676.547852, 6.008405, 2428.806885>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10677.135742, 6.008177, 2428.635986>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10680.429688, 6.021204, 2427.655029>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10680.378906, 6.019437, 2427.596191>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10680.602539, 6.026788, 2427.531006>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10680.748047, 6.029520, 2425.929688>)
